,id,corpus_id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes,dataset_name,dataset_idx,image_link
21123,,,Laetare Jerusalem et conventum facite omnes ,g00776,,,,F-CA : Ms 0075 (76),,069v,,,,feast_0445,genre_in,,http://musmed.eu/source/9073,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://bvmm.irht.cnrs.fr/iiif/32304/canvas/canvas-2842054/view
21124,,,Laetare Jerusalem et conventum facite omnes ,g00776,vb = 5,,,D-LEu : Ms Thomas 391,,046r,,,,feast_0445,genre_in,,http://musmed.eu/source/138221,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis ejus,,,,,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=118&xywh=-1210%2C1403%2C6162%2C2808
21125,,,Laetare Jerusalem et conventum facite omnes ,g00776,,,,CH-Cobodmer : C 0074,,057v,,,,feast_0445,genre_in,,http://musmed.eu/source/9492,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/57v/0/Sequence-825
21126,,,Laetare Jerusalem et conventum facite omnes ,g00776,,,,V-CVbav : Ross.0076,,058v,,,,feast_0445,genre_in,,http://musmed.eu/source/98746,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://digi.vatlib.it/view/MSS_Ross.76/128
21127,,,Laetare Jerusalem et conventum facite omnes ,g00776,5,,,B-Br : II 3823,,054v,,,,feast_0445,genre_in,,http://musmed.eu/source/29526,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://services4.libis.be/mirador/index.html?json=618bd5dba9811
21130,,,Laetare Jerusalem *,g00776,,,,D-BAa : Msc Lit 005,,190r,,,,feast_0445,genre_in,,http://musmed.eu/source/8676,,,Laetare Jerusalem *,,,,,,https://www.bavarikon.de/object/SBB-KHB-00000SBB00000127?cq=&p=384
21131,,,Laetare Jerusalem *,g00776,5,,,F-Pn : NAL 01414,,135v,,,,,genre_in,,http://musmed.eu/source/28426,,,Laetare Jerusalem *,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f276.item
21134,,,Laetare Jerusalem et conventum facite omnes ,g00776,5,,,A-KN : Cod 0073,,025v,,,,feast_0445,genre_in,,http://musmed.eu/source/17327,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis ejus,,,,,,https://manuscripta.at/diglit/AT5000-73/0054
21135,,,Laetare Jerusalem et conventum facite omnes ,g00776,,,,GB-Dru : Cosin V.V.6,,057v,,,,feast_0445,genre_in,,http://musmed.eu/source/15574,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://iiif.durham.ac.uk/index.html?manifest=t1mp2676v52p&canvas=t1td504rk655
21136,,,Laetare Jerusalem et conventum facite omnes ,g00776,,,,CH-SGv : VadSlg Ms 0295,,033v,,,,feast_0445,genre_in,,http://musmed.eu/source/14258,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis ejus,,,,,,https://www.e-codices.unifr.ch/en/vad/0295/33v/0/
21137,,,Laetare Jerusalem et conventum facite omnes ,g00776,5,,,F-PR : Ms 0012,,092v,,,,feast_0445,genre_in,,http://musmed.eu/source/14008,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=4246&VUE_ID=936888&carouselThere=false&nbVignettes=4x3&page=1&angle=0&zoom=moyen&tailleReelle=
21138,,,Laetare Jerusalem et conventum facite omnes ,g00776,,,,D-BAa : Msc Lit 006,,029r,,,,feast_0445,genre_in,,http://musmed.eu/source/8677,,,Laetare Jerusalem et conventum facite omnes qui diligitis eam gaudete cum laetitia qui in tristitia fuistis ut exsultetis et satiemini ab uberibus consolationis vestrae,,,,,,https://nbn-resolving.org/urn:nbn:de:bvb:22-msc.lit.6-3#0061
21347,,,Esto mihi in deum protectorem ,g00648,6,,,CH-P 18,,062,,,,feast_0470,genre_in,office_mi,http://cantus.uwaterloo.ca/source/638308,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,1---f--df---f--df---f---fec--ff---gfg--hgh--fgf--f---f---f---fg--fe7---df--f--fec--c---fe---g--g---ghg---f--fgf--f---f--gh--h---h--h--h--gF7---ghgf--f---f---f--fg--g--gh---ff--f---fdfc---c---d---ff--gh---hg--gF7---ghg--g---hk---kk--hkg---ghf--f---fe---d--ge-gh--ff--fgf---f---4,,,,http://www.e-codices.unifr.ch/en/bcj/0018/062
21357,,,Esto mihi in Deum protectorem et ,g00648,6,,,P-Ln (Lisboa) Biblioteca Nacional de Portugal Iluminado 084,,043v,,,,feast_0470,genre_in,office_mi,http://pemdatabase.eu/source/52642,,,,,,,,,http://pemdatabase.eu/image/88233
21378,,,Esto mihi in Deum protectorem,g00648,6,,,PL-Wn rps 12722 V,,042v,,,,feast_0470,,,http://cantus.ispan.pl/source/4559,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://cantus.ispan.pl/node/28785
21380,,,Esto mihi in deum protectorem,g00648,6T,,,PL-Wn Rps 12496 IV,,012r,,,,feast_0470,,,http://cantus.ispan.pl/source/33686,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://cantus.ispan.pl/node/33865
21381,,,Esto mihi*,g00648,*,,,PL-Wn Rps 12496 IV,,085v,,,,feast_1388,,,http://cantus.ispan.pl/source/33686,,,Esto mihi*,,,,,,http://cantus.ispan.pl/node/35531
21382,,,Esto mihi in deum protectorem,g00648,6T,,,PL-WRu I F 414,,013r,,,,feast_0470,,,http://cantus.ispan.pl/source/36027,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://cantus.ispan.pl/node/36174
21383,,,Esto mihi*,g00648,*,,,PL-WRu I F 414,,112v,,,,feast_1388,,,http://cantus.ispan.pl/source/36027,,,Esto mihi*,,,,,,http://cantus.ispan.pl/node/37556
21385,,,Esto mihi in deum protectorem,g00648,6T,,,PL-WRu I F 413,,018r,,,,feast_0470,,,http://cantus.ispan.pl/source/39360,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://cantus.ispan.pl/node/39857
21386,,,Esto mihi*,g00648,*,,,PL-WRu I F 413,,162v,,,,feast_1388,,,http://cantus.ispan.pl/source/39360,,,Esto mihi*,,,,,,http://cantus.ispan.pl/node/41443
21387,,,Esto mihi in deum protectorem,g00648,6T,,,PL-WRu I F 416,,022v,,,,feast_0470,,,http://cantus.ispan.pl/source/41816,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://cantus.ispan.pl/node/42227
21388,,,Esto mihi*,g00648,*,,,PL-WRu I F 416,,172v,,,,feast_1388,,,http://cantus.ispan.pl/source/41816,,,Esto mihi*,,,,,,http://cantus.ispan.pl/node/42668
21398,,,Esto mihi in Deum protectorem et ,g00648,,,,F-Pn : Ms Lat 12584,,141r,,,,feast_0470,genre_in,,http://musmed.eu/source/13399,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8422977w/f285.item.zoom
21399,,,Esto mihi in Deum protectorem et ,g00648,,,,F-Pn : Ms Lat 00780,,028v,,,,feast_0470,genre_in,,http://musmed.eu/source/12990,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b6000736q/f64.item
21400,,,Esto mihi in Deum protectorem et ,g00648,,,,I-BGc : MA 239 (Gamma III.18),,030r,,,,feast_0470,genre_in,,http://musmed.eu/source/8805,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/67/mode/1up
21402,,,Esto mihi in Deum protectorem et ,g00648,,,,V-CVbav : Vat.lat.05319,,037v,,,,feast_0470,genre_in,,http://musmed.eu/source/14915,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/82
21403,,,Esto mihi in Deum protectorem et ,g00648,,,,V-CVbav : Vat.lat.04770,,025v,,,,feast_0470,genre_in,,http://musmed.eu/source/29524,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.4770/54
21404,,,Esto mihi in Deum protectorem et ,g00648,,,,GB-Lbl : Egerton 0857,,014r,,,,feast_0470,genre_in,,http://musmed.eu/source/29583,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://manuscrits-france-angleterre.org/view3if/pl/ark:/81055/vdc_100056033061.0x000001/f34
21405,,,Esto mihi in Deum protectorem et ,g00648,6,,,CH-SGs : Cod 0340,,082,,,,feast_0470,genre_in,,http://musmed.eu/source/14274,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.e-codices.unifr.ch/en/csg/0340/82/0/Sequence-487
21407,,,Esto mihi in Deum protectorem et ,g00648,6,,,F-Pn : NAL 01414,,014v,,,,feast_0470,genre_in,,http://musmed.eu/source/28426,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f34.image
21412,,,Esto mihi in Deum protectorem et ,g00648,,,,F-Pn : Ms Lat 18010,,007r,,,,feast_0470,genre_in,,http://musmed.eu/source/13514,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262769/f17.image
21413,,,Esto mihi in Deum protectorem et ,g00648,,,,D-B : Ms mus 40078,,038r,,,,feast_0470,genre_in,,http://musmed.eu/source/8817,,,Esto mihi in Deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&PHYSID=PHYS_0079&DMDID=DMDLOG_0001
21415,,,Esto mihi in deum protectorem et ,g00648,,,,F-G : Ms 0084 (Ms. 395 Rés.),,104v,,,,feast_0470,genre_in,,http://musmed.eu/source/10075,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://pagella.bm-grenoble.fr/img-viewer/Ms/Ms0395/viewer.html?base=BMG&np=B381856103_Ms0395A01.jpg&ns=B381856103_Ms0395B104v.jpg
21416,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : Ms Lat 09436,,24v,,,,feast_0470,genre_in,,http://musmed.eu/source/15586,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b105511278/f52.item
21419,,,Esto mihi in deum protectorem et ,g00648,6,,,F-Pn : Ms Lat 00903,,031v,,,,feast_0470,genre_in,,http://musmed.eu/source/13022,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b10506538t/f80.image
21420,,,Esto mihi in deum protectorem et ,g00648,,,,I-BGc : MA 150 (Psi III.8),,016v,,,,feast_0470,genre_in,,http://musmed.eu/source/41838,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3862#page/38/mode/1up
21421,,,Esto mihi in deum protectorem et ,g00648,,,,D-KNd : Ms 1001b,,039v,,,,feast_0470,genre_in,,http://musmed.eu/source/11493,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://www.ceec.uni-koeln.de/ceec-cgi/kleioc/0010/exec/pagemed/%22kn28-1001b_078.jpg%22/segment/%22body%22
21423,,,Esto mihi in deum protectorem et ,g00648,,,,GB-Lbl : Harley 4951,,159r,,,,feast_0470,genre_in,,http://musmed.eu/source/29527,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_4951_f159r
21424,,,Esto mihi in deum protectorem et ,g00648,,,,CH-SGs : Cod 0338,,104,,,,feast_0470,genre_in,,http://musmed.eu/source/14272,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.e-codices.unifr.ch/en/csg/0338/104/0/Sequence-485
21425,,,Esto mihi in deum protectorem et ,g00648,,,,V-CVbav : Archivio di San Pietro F.22,,017r,,,,feast_0470,genre_in,,http://musmed.eu/source/14749,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/33
21427,,,Esto mihi in deum protectorem et ,g00648,,,,CH-SGs : Cod 0374,,045,,,,feast_0470,genre_in,,http://musmed.eu/source/14286,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.e-codices.unifr.ch/en/csg/0374/45/0/Sequence-508
21429,,,Esto mihi in deum protectorem et ,g00648,,,,D-W : Cod Guelf Helmst 1008,,051r,,,,feast_0470,genre_in,,http://musmed.eu/source/15154,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://diglib.hab.de/mss/1008-helmst/start.htm?image=00105
21430,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : NAL 01235,,040v,,,,feast_0470,genre_in,,http://musmed.eu/source/13534,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum estu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f92.image
21432,,,Esto mihi in deum protectorem et ,g00648,,,,F-SOM : Ms 0252,,037r,,,,feast_0470,genre_in,,http://musmed.eu/source/14203,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://bvmm.irht.cnrs.fr/iiif/18074/canvas/canvas-1490353/view
21434,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : NAL 01890,,003v,,,,feast_0470,genre_in,,http://musmed.eu/source/13550,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8426272n/f14.item.zoom
21435,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : Ms Lat 00833,,022v,,,,feast_0470,genre_in,,http://musmed.eu/source/13007,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84323061/f52.item.zoom
21436,,,Esto mihi in deum protectorem et ,g00648,,,,F-NS : Ms 0004,,019v,,,,feast_0470,genre_in,,http://musmed.eu/source/12600,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b100158551/f42.image
21437,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : Ms Lat 00833,,266v,,,,feast_1388,genre_in,,http://musmed.eu/source/13007,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84323061/f540.item.zoom
21438,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : Ms Lat 17307,,037v,,,,feast_0470,genre_in,,http://musmed.eu/source/13489,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262643/f80.item.zoom
21440,,,Esto mihi in deum protectorem et ,g00648,,,,"D-HEu : Cod. Sal. X,007",,019r,,,,feast_0470,genre_in,,http://musmed.eu/source/17266,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://digi.ub.uni-heidelberg.de/diglit/salX7/00039/image
21441,,,Esto mihi in deum protectorem et ,g00648,,,,A-Gu : Ms 0807,,042r,,,,feast_0470,genre_in,,http://musmed.eu/source/10059,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://unipub.uni-graz.at/obvugrscript/content/zoom/5564668
21442,,,Esto mihi *,g00648,,,,A-Gu : Ms 0807,,046v,,,,feast_1502,genre_in,,http://musmed.eu/source/10059,,,Esto mihi *,,,,,,https://unipub.uni-graz.at/obvugrscript/content/zoom/5564677
21443,,,Esto mihi in deum protect*,g00648,,,,D-BAa : Msc Lit 007,,017v,,,,feast_0470,genre_in,,http://musmed.eu/source/8678,,,Esto mihi in deum protect*,,,,,,https://www.bavarikon.de/object/bav:SBB-KHB-00000SBB00000129?cq=&p=37
21448,,,Esto mihi in deum protectorem et ,g00648,,,,CH-SGs : Cod 0375,,72,,,,feast_0470,genre_in,,http://musmed.eu/source/14287,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.e-codices.unifr.ch/en/csg/0375/72/0/
21449,,,Esto mihi*,g00648,,,,CH-SGs : Cod 0375,,79,,,,feast_1502,genre_in,,http://musmed.eu/source/14287,,,Esto mihi*,,,,,,https://www.e-codices.unifr.ch/en/csg/0375/79/0/
21450,,,Esto mihi in deum protectorem et ,g00648,,,,F-Togs : Ms 001,,055r,,,,feast_0470,genre_in,,http://musmed.eu/source/103078,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://bvmm.irht.cnrs.fr/iiif/31976/canvas/canvas-2795885/view
21452,,,Esto mihi *,g00648,,,,"D-HEu : Cod. Sal. X,007",,133r,,,,feast_1388,genre_in,,http://musmed.eu/source/17266,,,Esto mihi *,,,,,,https://digi.ub.uni-heidelberg.de/diglit/salX7/00267/image
21454,,,Esto mihi in deum protectorem et ,g00648,,,,D-Kl : Theol. quart 0015,,038r,,,,feast_0470,genre_in,,http://musmed.eu/source/11376,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://orka.bibliothek.uni-kassel.de/viewer/image/1318578645716/41/
21455,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pn : Ms Lat 00904,,039v,,,,feast_0470,genre_in,,http://musmed.eu/source/13023,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f88.image
21456,,,Esto mihi *,g00648,,,,F-Pn : Ms Lat 00904,,045v,,,,feast_1502,genre_in,,http://musmed.eu/source/13023,,,Esto mihi *,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f100.image
21457,,,Esto mihi in deum protectorem et ,g00648,,,,US-Baw : W.0011,,041r,,,,feast_0470,genre_in,,http://musmed.eu/source/8646,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://manuscripts.thewalters.org/viewer.php?id=W.11#page/85
21458,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pa : Ms 0197,,017r,,,,feast_0470,genre_in,,http://musmed.eu/source/98760,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b52510789n/f43.item.zoom
21461,,,Esto mihi in deum protectorem et ,g00648,,,,F-Pm : Ms 0384,,032r,,,,feast_0470,genre_in,,http://musmed.eu/source/15589,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://mazarinum.bibliotheque-mazarine.fr/viewer/17856/?offset=#page=69&viewer=picture&o=&n=0&q=
21464,,,Esto mihi in deum protectorem et ,g00648,,,,F-AUT : Ms S 0010 (8*),,056v,,,,feast_0470,genre_in,,http://musmed.eu/source/8573,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://bvmm.irht.cnrs.fr/iiif/21559/canvas/canvas-1937926/view
21465,,,Esto mihi in deum protectorem et ,g00648,,,,CH-ROM : Ms. liturg. FiD 5,,014r,,,,feast_0470,genre_in,,http://musmed.eu/source/97795,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://www.e-codices.unifr.ch/en/fdr/0005/1r
21466,,,Esto mihi in deum protectorem et ,g00648,,,,D-DS : Hs 0545,,015v,,,,feast_0470,genre_in,,http://musmed.eu/source/9518,,,Esto mihi in deum protectorem et in domum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux michi eris et enutries me,,,,,,http://tudigit.ulb.tu-darmstadt.de/show/Hs-545/0030/image
21467,,,Esto mihi in deum protectorem et ,g00648,,,,F-SEm : Ms 018,,0032,,,,feast_0470,genre_in,,http://musmed.eu/source/20281,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
21468,,,Esto mihi in deum protectorem et ,g00648,,,,NL-Uu : Hs. 0415,,031v,,,,feast_0470,genre_in,,http://musmed.eu/source/15626,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//38/85/90/38859000212191088799732789399617919050.jpg/mode/1up
21469,,,Esto mihi *,g00648,,,,NL-Uu : Hs. 0415,,037r,,,,feast_1502,genre_in,,http://musmed.eu/source/15626,,,Esto mihi *,,,,,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//28/37/19/28371967947520163226571179591915651612.jpg/mode/1up
21470,,,Esto mihi in deum protectorem et ,g00648,,,,V-CVbav : Ross.0076,,030v,,,,feast_0470,genre_in,,http://musmed.eu/source/98746,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter [nomen tuum dux mihi eris et enutries me],,,,,,https://digi.vatlib.it/view/MSS_Ross.76/72
21471,,,E[sto mi]hi in deum ,g00648,,,,V-CVbav : Ross.0076,,036r,,,,feast_1502,genre_in,,http://musmed.eu/source/98746,,,E[sto mi]hi in deum pro[tec]torem*,,,,,,https://digi.vatlib.it/view/MSS_Ross.76/83
21472,,,Esto mihi in deum protectorem et ,g00648,,,,F-CA : Ms 0061 (62),,038v,,,,feast_0470,genre_in,,http://musmed.eu/source/9071,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708877&carouselThere=false&nbVignettes=4x3&page=4&angle=0&zoom=moyen&tailleReelle=
21473,,,Esto mihi in deum protectorem et ,g00648,,,,F-CA : Ms 0075 (76),,052v,,,,feast_0470,genre_in,,http://musmed.eu/source/9073,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,https://bvmm.irht.cnrs.fr/iiif/32304/canvas/canvas-2842037/view
21474,,,Esto mihi in deum protectorem et ,g00648,H = 6,,,D-LEu : Ms Thomas 391,,031r,,,,feast_0470,genre_in,,http://musmed.eu/source/138221,,,Esto mihi in deum protectorem et in locum refugii ut salvum me facias quoniam firmamentum meum et refugium meum es tu et propter nomen tuum dux mihi eris et enutries me,,,,,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=88&xywh=-5613%2C0%2C14968%2C5615
